model_name,quant_method,batch_size,latency,accuracy,energy
resnet50,tensorrt_int8,8,1.1583650928555114,0.4080740310778522,0.009711549628199758
resnet50,sparsity_int8,8,1.1470893243346552,0.2320288931706337,0.009867923457004258
resnet50,tensorrt_fp16,8,1.3085337217407997,0.4166569501914159,0.011536201446996124
resnet50,sparsity_fp16,8,1.21854267565891,0.23354578161179418,0.011995567960911934
resnet50,tensorrt_fp32,8,3.8037302903454715,0.4128432578811742,0.040284756796623
resnet50,tensorrt_int8,16,1.2279549414461308,0.453161381877432,0.012291267357098352
resnet50,sparsity_int8,16,1.2220335827933417,0.25145834977127085,0.011502199769552048
resnet50,tensorrt_fp16,16,1.3961442253806375,0.4543934669910055,0.014191301496066462
resnet50,sparsity_fp16,16,1.389847078949514,0.26305152076588134,0.013940586587708513
resnet50,tensorrt_fp32,16,3.5362762985807477,0.4600309398138162,0.04237500639498353
resnet50,tensorrt_int8,32,1.3211504321921532,0.48245106797653226,0.013409810770977982
resnet50,sparsity_int8,32,1.2476820825365544,0.27313510856381845,0.014042080445289385
resnet50,tensorrt_fp16,32,1.580376287430816,0.4882544998431439,0.016692197600897542
resnet50,sparsity_fp16,32,1.5387724300160859,0.2723821309009864,0.016011673408315275
resnet50,tensorrt_fp32,32,3.4742485513904584,0.49345144862460777,0.04916032150872236
resnet50,tensorrt_int8,64,1.4723208495323232,0.5024509291775179,0.015077573047695223
resnet50,sparsity_int8,64,1.5331719190079645,0.27415283917393907,0.015556097885080823
resnet50,tensorrt_fp16,64,2.064367472730725,0.5056914136504496,0.02080395562052668
resnet50,sparsity_fp16,64,1.984087089039632,0.28217350731030205,0.020860889113896896
resnet50,tensorrt_fp32,64,5.676548668880336,0.5074570632928255,0.06778044509638183
resnet50,tensorrt_int8,128,2.1491738998726624,0.5036573912182899,0.02159300287169151
resnet50,sparsity_int8,128,2.016660613556431,0.27708989830866254,0.020829402979225257
resnet50,tensorrt_fp16,128,3.002147080147103,0.5095981498287149,0.03134056297417553
resnet50,sparsity_fp16,128,3.027560341848086,0.28142725441553823,0.032667662178400655
resnet50,tensorrt_fp32,128,8.214058960953803,0.5090267058104685,0.10408488466491136
